StartTime,EndTime,Steps,Calories,Distance(meters),ActiveTime(seconds)
2022-11-25 16:45:00,2022-11-25 16:59:59,480,22,351,420
2022-11-25 18:00:00,2022-11-25 18:14:59,3,0,2,60
2022-11-25 19:00:00,2022-11-25 19:14:59,50,2,36,60
2022-11-25 21:30:00,2022-11-25 21:44:59,94,4,68,60
2022-11-26 00:00:00,2022-11-26 00:14:59,169,8,123,180
2022-11-26 03:30:00,2022-11-26 03:44:59,144,6,105,180
2022-11-26 16:30:00,2022-11-26 16:44:59,230,11,168,120
2022-11-26 16:45:00,2022-11-26 16:59:59,50,2,36,60
2022-11-26 19:00:00,2022-11-26 19:14:59,849,36,621,600
2022-11-26 19:15:00,2022-11-26 19:29:59,48,3,35,60
2022-11-26 20:00:00,2022-11-26 20:14:59,222,10,162,180
2022-11-26 22:00:00,2022-11-26 22:14:59,123,6,90,60
2022-11-27 05:30:00,2022-11-27 05:44:59,101,4,73,120
2022-11-27 05:45:00,2022-11-27 05:59:59,111,5,81,60
2022-11-27 13:00:00,2022-11-27 13:14:59,441,17,322,300
2022-11-27 17:00:00,2022-11-27 17:14:59,489,20,357,240
2022-11-27 20:30:00,2022-11-27 20:44:59,111,5,81,60
2022-11-27 21:45:00,2022-11-27 21:59:59,145,7,106,120
2022-11-28 14:15:00,2022-11-28 14:29:59,217,10,158,180
2022-11-28 14:30:00,2022-11-28 14:44:59,235,10,172,240
2022-11-28 15:30:00,2022-11-28 15:44:59,127,7,92,60
2022-11-28 18:00:00,2022-11-28 18:14:59,432,17,316,300
2022-11-28 18:15:00,2022-11-28 18:29:59,989,39,723,660
2022-11-28 18:30:00,2022-11-28 18:44:59,38,2,27,60
2022-11-28 18:45:00,2022-11-28 18:59:59,95,4,69,60
2022-11-29 02:15:00,2022-11-29 02:29:59,145,7,106,120
2022-11-29 08:00:00,2022-11-29 08:14:59,287,12,210,180
2022-11-29 08:15:00,2022-11-29 08:29:59,228,9,166,120
2022-11-29 08:30:00,2022-11-29 08:44:59,576,24,421,420
2022-11-29 10:15:00,2022-11-29 10:29:59,44,2,32,60
2022-11-29 11:45:00,2022-11-29 11:59:59,78,3,57,60
2022-11-29 14:15:00,2022-11-29 14:29:59,631,24,461,420
2022-11-29 14:30:00,2022-11-29 14:44:59,400,16,292,300
2022-11-29 14:45:00,2022-11-29 14:59:59,236,12,172,60
2022-11-29 18:00:00,2022-11-29 18:14:59,565,21,413,360
2022-11-29 18:15:00,2022-11-29 18:29:59,960,36,702,420
2022-11-29 18:30:00,2022-11-29 18:44:59,312,15,228,300
2022-11-29 18:45:00,2022-11-29 18:59:59,469,21,343,240
2022-11-29 19:00:00,2022-11-29 19:14:59,519,22,379,420
2022-11-29 19:15:00,2022-11-29 19:29:59,86,4,62,60
2022-11-29 20:15:00,2022-11-29 20:29:59,159,7,116,120
2022-11-29 20:30:00,2022-11-29 20:44:59,229,9,167,120
2022-11-29 23:00:00,2022-11-29 23:14:59,2,0,1,60
2022-11-30 00:00:00,2022-11-30 00:14:59,70,3,51,60
2022-11-30 06:30:00,2022-11-30 06:44:59,128,5,93,60
2022-11-30 06:45:00,2022-11-30 06:59:59,118,6,86,120
2022-11-30 08:00:00,2022-11-30 08:14:59,47,2,34,60
2022-11-30 08:30:00,2022-11-30 08:44:59,749,29,548,420
2022-11-30 08:45:00,2022-11-30 08:59:59,888,33,650,540
2022-11-30 09:00:00,2022-11-30 09:14:59,610,26,446,540
2022-11-30 09:30:00,2022-11-30 09:44:59,958,38,701,660
2022-11-30 09:45:00,2022-11-30 09:59:59,302,13,221,180
2022-11-30 10:00:00,2022-11-30 10:14:59,928,39,679,720
2022-11-30 10:15:00,2022-11-30 10:29:59,985,39,721,720
2022-11-30 10:30:00,2022-11-30 10:44:59,299,13,218,120
2022-11-30 10:45:00,2022-11-30 10:59:59,138,7,101,180
2022-11-30 11:00:00,2022-11-30 11:14:59,430,19,314,300
2022-11-30 11:15:00,2022-11-30 11:29:59,199,8,145,120
2022-11-30 11:30:00,2022-11-30 11:44:59,272,12,199,240
2022-11-30 12:15:00,2022-11-30 12:29:59,135,7,98,120
2022-11-30 12:30:00,2022-11-30 12:44:59,362,17,264,180
2022-11-30 12:45:00,2022-11-30 12:59:59,425,19,311,300
2022-11-30 14:15:00,2022-11-30 14:29:59,63,3,46,60
2022-11-30 16:00:00,2022-11-30 16:14:59,803,33,587,480
2022-11-30 16:15:00,2022-11-30 16:29:59,403,18,294,240
2022-11-30 16:30:00,2022-11-30 16:44:59,536,24,392,300
2022-11-30 16:45:00,2022-11-30 16:59:59,621,25,454,480
2022-11-30 17:15:00,2022-11-30 17:29:59,370,15,270,180
2022-11-30 19:00:00,2022-11-30 19:14:59,788,32,576,480
2022-11-30 19:15:00,2022-11-30 19:29:59,7,0,5,60
2022-11-30 19:30:00,2022-11-30 19:44:59,718,30,525,420
2022-11-30 19:45:00,2022-11-30 19:59:59,202,9,147,180
2022-11-30 22:30:00,2022-11-30 22:44:59,131,5,95,60
2022-12-01 04:30:00,2022-12-01 04:44:59,147,6,107,120
2022-12-01 06:30:00,2022-12-01 06:44:59,75,3,54,60
2022-12-01 07:45:00,2022-12-01 07:59:59,344,14,251,120
2022-12-01 08:00:00,2022-12-01 08:14:59,366,18,267,120
2022-12-01 08:15:00,2022-12-01 08:29:59,325,13,237,120
2022-12-01 09:15:00,2022-12-01 09:29:59,183,9,133,120
2022-12-01 09:30:00,2022-12-01 09:44:59,323,15,236,240
2022-12-01 10:15:00,2022-12-01 10:29:59,363,14,265,180
2022-12-01 10:30:00,2022-12-01 10:44:59,99,4,72,60
2022-12-01 11:00:00,2022-12-01 11:14:59,147,7,107,60
2022-12-01 11:15:00,2022-12-01 11:29:59,1433,52,1048,780
2022-12-01 11:30:00,2022-12-01 11:44:59,1266,47,926,720
2022-12-01 11:45:00,2022-12-01 11:59:59,352,15,257,240
2022-12-01 12:00:00,2022-12-01 12:14:59,215,11,157,120
2022-12-01 12:15:00,2022-12-01 12:29:59,383,17,280,180
2022-12-01 12:30:00,2022-12-01 12:44:59,569,24,416,360
2022-12-01 12:45:00,2022-12-01 12:59:59,319,11,233,180
2022-12-01 13:00:00,2022-12-01 13:14:59,908,35,664,600
2022-12-01 15:45:00,2022-12-01 15:59:59,70,3,51,60
2022-12-01 17:15:00,2022-12-01 17:29:59,65,2,47,60
2022-12-01 19:00:00,2022-12-01 19:14:59,758,31,554,540
2022-12-01 19:15:00,2022-12-01 19:29:59,228,11,166,240
2022-12-01 20:00:00,2022-12-01 20:14:59,197,10,144,120
2022-12-01 21:30:00,2022-12-01 21:44:59,162,8,118,60
2022-12-01 21:45:00,2022-12-01 21:59:59,19,0,13,60
2022-12-02 02:30:00,2022-12-02 02:44:59,133,7,97,120
2022-12-02 07:30:00,2022-12-02 07:44:59,451,19,330,240
2022-12-02 07:45:00,2022-12-02 07:59:59,722,29,528,480
2022-12-02 08:00:00,2022-12-02 08:14:59,530,22,387,360
2022-12-02 09:15:00,2022-12-02 09:29:59,305,12,223,240
2022-12-02 09:45:00,2022-12-02 09:59:59,239,9,174,120
2022-12-02 10:00:00,2022-12-02 10:14:59,1271,49,930,840
2022-12-02 10:15:00,2022-12-02 10:29:59,98,4,71,120
2022-12-02 11:30:00,2022-12-02 11:44:59,94,5,68,60
2022-12-02 11:45:00,2022-12-02 11:59:59,106,5,77,60
2022-12-02 12:00:00,2022-12-02 12:14:59,44,2,32,60
2022-12-02 14:00:00,2022-12-02 14:14:59,510,23,373,420
2022-12-02 14:15:00,2022-12-02 14:29:59,174,10,127,60
2022-12-02 14:30:00,2022-12-02 14:44:59,58,2,42,60
2022-12-02 15:15:00,2022-12-02 15:29:59,854,33,625,540
2022-12-02 15:30:00,2022-12-02 15:44:59,773,32,565,480
2022-12-02 20:30:00,2022-12-02 20:44:59,70,4,51,60
2022-12-02 20:45:00,2022-12-02 20:59:59,104,5,76,60
2022-12-02 22:00:00,2022-12-02 22:14:59,207,11,151,60
2022-12-03 00:00:00,2022-12-03 00:14:59,159,7,116,60
2022-12-03 06:30:00,2022-12-03 06:44:59,280,13,204,180
2022-12-03 16:00:00,2022-12-03 16:14:59,94,4,68,60
2022-12-03 17:00:00,2022-12-03 17:14:59,132,7,96,60
2022-12-03 18:45:00,2022-12-03 18:59:59,293,14,214,180
2022-12-03 19:00:00,2022-12-03 19:14:59,293,12,214,180
2022-12-03 19:15:00,2022-12-03 19:29:59,348,15,254,180
2022-12-03 20:45:00,2022-12-03 20:59:59,105,6,76,60
2022-12-03 21:15:00,2022-12-03 21:29:59,904,37,661,660
2022-12-03 23:45:00,2022-12-03 23:59:59,142,7,103,60
2022-12-04 05:15:00,2022-12-04 05:29:59,76,3,55,60
2022-12-04 08:30:00,2022-12-04 08:44:59,1315,50,962,900
2022-12-04 08:45:00,2022-12-04 08:59:59,1044,39,764,660
2022-12-04 15:00:00,2022-12-04 15:14:59,928,38,679,660
2022-12-04 15:15:00,2022-12-04 15:29:59,830,33,607,600
2022-12-04 15:30:00,2022-12-04 15:44:59,579,23,423,420
2022-12-04 16:45:00,2022-12-04 16:59:59,1189,46,870,780
2022-12-04 17:00:00,2022-12-04 17:14:59,495,21,362,360
2022-12-04 17:30:00,2022-12-04 17:44:59,1003,40,734,720
2022-12-04 17:45:00,2022-12-04 17:59:59,577,23,422,420
2022-12-04 18:00:00,2022-12-04 18:14:59,439,19,321,300
2022-12-04 18:15:00,2022-12-04 18:29:59,1455,54,1065,900
2022-12-04 18:30:00,2022-12-04 18:44:59,493,20,360,300
2022-12-04 19:00:00,2022-12-04 19:14:59,238,9,174,120
2022-12-04 19:15:00,2022-12-04 19:29:59,1379,51,1009,840
2022-12-04 19:30:00,2022-12-04 19:44:59,550,24,402,360
2022-12-04 19:45:00,2022-12-04 19:59:59,876,35,641,660
2022-12-04 20:00:00,2022-12-04 20:14:59,199,8,145,120
2022-12-05 07:45:00,2022-12-05 07:59:59,186,8,136,120
2022-12-05 08:00:00,2022-12-05 08:14:59,977,38,715,721
2022-12-05 08:15:00,2022-12-05 08:29:59,561,24,410,360
2022-12-05 08:30:00,2022-12-05 08:44:59,213,10,155,120
2022-12-05 09:00:00,2022-12-05 09:14:59,98,5,71,60
2022-12-05 09:45:00,2022-12-05 09:59:59,87,4,63,60
2022-12-05 10:30:00,2022-12-05 10:44:59,301,12,220,120
2022-12-05 10:45:00,2022-12-05 10:59:59,335,15,245,360
2022-12-05 11:00:00,2022-12-05 11:14:59,1342,50,982,840
2022-12-05 11:15:00,2022-12-05 11:29:59,816,35,597,600
2022-12-05 11:30:00,2022-12-05 11:44:59,1163,46,851,840
2022-12-05 11:45:00,2022-12-05 11:59:59,852,36,623,600
2022-12-05 12:00:00,2022-12-05 12:14:59,441,17,322,300
2022-12-05 17:15:00,2022-12-05 17:29:59,100,5,73,60
2022-12-05 18:00:00,2022-12-05 18:14:59,66,3,48,60
2022-12-05 18:30:00,2022-12-05 18:44:59,207,10,151,60
2022-12-05 19:15:00,2022-12-05 19:29:59,609,25,445,420
2022-12-05 19:30:00,2022-12-05 19:44:59,758,30,554,480
2022-12-05 19:45:00,2022-12-05 19:59:59,104,4,76,120
2022-12-05 20:45:00,2022-12-05 20:59:59,262,13,191,120
2022-12-06 08:00:00,2022-12-06 08:14:59,324,14,237,120
2022-12-06 08:15:00,2022-12-06 08:29:59,274,14,200,60
2022-12-06 08:30:00,2022-12-06 08:44:59,78,3,57,60
2022-12-06 11:00:00,2022-12-06 11:14:59,56,3,40,60
2022-12-06 11:15:00,2022-12-06 11:29:59,141,6,103,60
2022-12-06 12:45:00,2022-12-06 12:59:59,50,1,36,60
2022-12-06 13:00:00,2022-12-06 13:14:59,96,5,70,60
2022-12-06 18:00:00,2022-12-06 18:14:59,850,32,622,540
2022-12-06 18:15:00,2022-12-06 18:29:59,1124,43,822,780
2022-12-06 18:30:00,2022-12-06 18:44:59,812,34,594,600
2022-12-06 18:45:00,2022-12-06 18:59:59,268,11,196,240
2022-12-06 21:00:00,2022-12-06 21:14:59,97,4,71,60
2022-12-06 23:15:00,2022-12-06 23:29:59,153,7,111,120
2022-12-07 00:45:00,2022-12-07 00:59:59,114,5,83,60
2022-12-07 07:30:00,2022-12-07 07:44:59,817,32,598,540
2022-12-07 07:45:00,2022-12-07 07:59:59,823,32,602,540
2022-12-07 09:30:00,2022-12-07 09:44:59,1,0,0,60
2022-12-07 13:00:00,2022-12-07 13:14:59,123,6,90,60
2022-12-07 13:30:00,2022-12-07 13:44:59,119,4,87,60
2022-12-07 14:00:00,2022-12-07 14:14:59,123,5,90,180
2022-12-07 17:45:00,2022-12-07 17:59:59,307,12,224,180
2022-12-07 18:00:00,2022-12-07 18:14:59,705,31,516,480
2022-12-07 18:15:00,2022-12-07 18:29:59,41,3,30,60
2022-12-07 19:30:00,2022-12-07 19:44:59,206,10,150,120
2022-12-07 19:45:00,2022-12-07 19:59:59,785,31,574,540
2022-12-07 20:00:00,2022-12-07 20:14:59,77,4,56,60
2022-12-07 20:15:00,2022-12-07 20:29:59,76,3,55,60
2022-12-07 22:00:00,2022-12-07 22:14:59,77,3,56,60
2022-12-08 00:00:00,2022-12-08 00:14:59,104,5,76,60
2022-12-08 05:15:00,2022-12-08 05:29:59,97,4,71,60
2022-12-08 08:00:00,2022-12-08 08:14:59,470,20,344,360
2022-12-08 08:15:00,2022-12-08 08:29:59,458,21,335,360
2022-12-08 08:30:00,2022-12-08 08:44:59,149,8,109,120
2022-12-08 09:30:00,2022-12-08 09:44:59,89,4,65,60
2022-12-08 09:45:00,2022-12-08 09:59:59,210,10,153,180
2022-12-08 10:00:00,2022-12-08 10:14:59,137,6,100,60
2022-12-08 12:45:00,2022-12-08 12:59:59,284,13,207,120
2022-12-08 13:00:00,2022-12-08 13:14:59,281,11,205,240
2022-12-08 13:15:00,2022-12-08 13:29:59,335,12,245,180
2022-12-08 13:30:00,2022-12-08 13:44:59,254,10,185,240
2022-12-08 13:45:00,2022-12-08 13:59:59,62,3,45,60
2022-12-08 15:15:00,2022-12-08 15:29:59,139,6,101,60
2022-12-08 18:00:00,2022-12-08 18:14:59,1091,42,798,660
2022-12-08 18:15:00,2022-12-08 18:29:59,917,38,671,600
2022-12-08 18:30:00,2022-12-08 18:44:59,658,28,481,540
2022-12-08 18:45:00,2022-12-08 18:59:59,213,9,155,240
2022-12-08 19:45:00,2022-12-08 19:59:59,91,4,66,60
2022-12-09 05:00:00,2022-12-09 05:14:59,143,6,104,60
2022-12-09 07:30:00,2022-12-09 07:44:59,92,4,67,60
2022-12-09 08:00:00,2022-12-09 08:14:59,193,8,141,60
2022-12-09 08:15:00,2022-12-09 08:29:59,598,28,437,600
2022-12-09 08:30:00,2022-12-09 08:44:59,62,3,45,60
2022-12-09 08:45:00,2022-12-09 08:59:59,75,3,54,60
2022-12-09 10:15:00,2022-12-09 10:29:59,291,14,213,180
2022-12-09 13:15:00,2022-12-09 13:29:59,119,5,87,60
2022-12-09 13:45:00,2022-12-09 13:59:59,122,4,89,120
2022-12-09 14:45:00,2022-12-09 14:59:59,168,8,122,120
2022-12-09 15:15:00,2022-12-09 15:29:59,119,7,87,120
2022-12-09 18:00:00,2022-12-09 18:14:59,931,36,681,600
2022-12-09 18:15:00,2022-12-09 18:29:59,614,25,449,420
2022-12-09 18:30:00,2022-12-09 18:44:59,423,18,309,240
2022-12-09 18:45:00,2022-12-09 18:59:59,64,3,46,60
2022-12-10 03:00:00,2022-12-10 03:14:59,80,3,58,60
2022-12-10 08:30:00,2022-12-10 08:44:59,149,6,109,120
2022-12-10 08:45:00,2022-12-10 08:59:59,812,36,594,660
2022-12-10 13:00:00,2022-12-10 13:14:59,410,17,300,240
2022-12-10 13:15:00,2022-12-10 13:29:59,624,24,456,420
2022-12-10 13:30:00,2022-12-10 13:44:59,157,6,114,120
2022-12-10 14:00:00,2022-12-10 14:14:59,136,6,99,60
2022-12-10 14:30:00,2022-12-10 14:44:59,17,1,12,60
2022-12-10 16:15:00,2022-12-10 16:29:59,257,14,188,60
2022-12-10 16:30:00,2022-12-10 16:44:59,434,19,317,300
2022-12-10 16:45:00,2022-12-10 16:59:59,232,10,169,180
2022-12-10 17:00:00,2022-12-10 17:14:59,563,27,412,360
2022-12-10 17:15:00,2022-12-10 17:29:59,412,20,301,300
2022-12-10 17:30:00,2022-12-10 17:44:59,363,17,265,180
2022-12-10 18:00:00,2022-12-10 18:14:59,429,20,314,300
2022-12-10 18:15:00,2022-12-10 18:29:59,667,28,488,660
2022-12-10 18:30:00,2022-12-10 18:44:59,381,16,278,240
2022-12-10 18:45:00,2022-12-10 18:59:59,987,38,722,660
2022-12-10 19:00:00,2022-12-10 19:14:59,353,16,258,240
2022-12-10 19:15:00,2022-12-10 19:29:59,186,9,136,60
2022-12-10 22:15:00,2022-12-10 22:29:59,60,2,43,60
2022-12-10 22:30:00,2022-12-10 22:44:59,120,6,87,60
2022-12-11 07:00:00,2022-12-11 07:14:59,3,0,2,60
2022-12-11 08:45:00,2022-12-11 08:59:59,100,5,73,60
2022-12-11 18:45:00,2022-12-11 18:59:59,628,25,459,420
2022-12-11 19:00:00,2022-12-11 19:14:59,167,7,122,180
2022-12-11 20:00:00,2022-12-11 20:14:59,83,4,60,60
2022-12-11 21:30:00,2022-12-11 21:44:59,96,4,70,60
2022-12-12 06:45:00,2022-12-12 06:59:59,938,37,686,660
2022-12-12 07:15:00,2022-12-12 07:29:59,595,27,435,540
2022-12-12 07:30:00,2022-12-12 07:44:59,404,18,295,180
2022-12-12 07:45:00,2022-12-12 07:59:59,760,33,556,660
2022-12-12 08:00:00,2022-12-12 08:14:59,212,10,155,120
2022-12-12 08:15:00,2022-12-12 08:29:59,343,16,251,300
2022-12-12 08:45:00,2022-12-12 08:59:59,244,11,178,240
2022-12-12 09:00:00,2022-12-12 09:14:59,261,10,191,120
2022-12-12 09:15:00,2022-12-12 09:29:59,372,17,272,300
2022-12-12 20:00:00,2022-12-12 20:14:59,276,12,202,300
2022-12-12 20:15:00,2022-12-12 20:29:59,140,6,102,60
2022-12-12 21:00:00,2022-12-12 21:14:59,49,2,35,60
2022-12-13 06:15:00,2022-12-13 06:29:59,218,11,159,180
2022-12-13 06:30:00,2022-12-13 06:44:59,219,10,160,120
2022-12-13 06:45:00,2022-12-13 06:59:59,773,31,565,480
2022-12-13 07:00:00,2022-12-13 07:14:59,232,10,169,240
2022-12-13 07:15:00,2022-12-13 07:29:59,60,3,43,60
2022-12-13 07:30:00,2022-12-13 07:44:59,467,20,341,360
2022-12-13 17:00:00,2022-12-13 17:14:59,271,11,198,180
2022-12-13 17:30:00,2022-12-13 17:44:59,154,6,112,60
2022-12-13 18:00:00,2022-12-13 18:14:59,911,36,666,600
2022-12-13 18:15:00,2022-12-13 18:29:59,357,16,261,180
2022-12-13 18:30:00,2022-12-13 18:44:59,42,2,30,60
2022-12-13 18:45:00,2022-12-13 18:59:59,173,8,126,120
2022-12-13 19:45:00,2022-12-13 19:59:59,146,7,106,120
2022-12-13 20:00:00,2022-12-13 20:14:59,138,7,101,60
2022-12-13 20:45:00,2022-12-13 20:59:59,32,1,23,60
2022-12-14 07:00:00,2022-12-14 07:14:59,878,37,642,660
2022-12-14 07:15:00,2022-12-14 07:29:59,356,16,260,240
2022-12-14 08:00:00,2022-12-14 08:14:59,523,22,382,480
2022-12-14 08:15:00,2022-12-14 08:29:59,93,4,68,120
2022-12-14 15:45:00,2022-12-14 15:59:59,133,6,97,60
2022-12-14 17:00:00,2022-12-14 17:14:59,276,12,202,180
2022-12-14 17:15:00,2022-12-14 17:29:59,228,11,166,180
2022-12-14 17:30:00,2022-12-14 17:44:59,869,34,636,540
2022-12-14 17:45:00,2022-12-14 17:59:59,194,8,142,120
2022-12-14 18:30:00,2022-12-14 18:44:59,2,0,1,60
2022-12-14 19:30:00,2022-12-14 19:44:59,161,7,117,120
2022-12-14 20:45:00,2022-12-14 20:59:59,174,9,127,120
2022-12-14 21:15:00,2022-12-14 21:29:59,77,3,56,60
2022-12-15 07:00:00,2022-12-15 07:14:59,843,33,617,602
2022-12-15 07:15:00,2022-12-15 07:29:59,295,13,215,240
2022-12-15 07:45:00,2022-12-15 07:59:59,109,5,79,60
2022-12-15 09:00:00,2022-12-15 09:14:59,330,13,241,180
2022-12-15 09:15:00,2022-12-15 09:29:59,217,10,158,180
2022-12-15 10:30:00,2022-12-15 10:44:59,609,25,445,480
2022-12-15 10:45:00,2022-12-15 10:59:59,2,0,1,60
2022-12-15 11:15:00,2022-12-15 11:29:59,226,10,165,120
2022-12-15 11:30:00,2022-12-15 11:44:59,122,5,89,60
2022-12-15 11:45:00,2022-12-15 11:59:59,524,23,383,420
2022-12-15 12:00:00,2022-12-15 12:14:59,283,13,207,180
2022-12-15 12:15:00,2022-12-15 12:29:59,576,24,421,480
2022-12-15 13:45:00,2022-12-15 13:59:59,225,9,164,120
2022-12-15 14:00:00,2022-12-15 14:14:59,304,14,222,180
2022-12-15 16:45:00,2022-12-15 16:59:59,243,10,177,120
2022-12-15 17:00:00,2022-12-15 17:14:59,32,2,23,60
2022-12-15 17:15:00,2022-12-15 17:29:59,127,5,92,60
2022-12-15 18:00:00,2022-12-15 18:14:59,522,20,382,300
2022-12-15 18:15:00,2022-12-15 18:29:59,630,26,461,480
2022-12-15 18:30:00,2022-12-15 18:44:59,192,8,140,180
2022-12-15 20:15:00,2022-12-15 20:29:59,108,4,79,60
2022-12-15 20:30:00,2022-12-15 20:44:59,143,7,104,120
2022-12-16 03:00:00,2022-12-16 03:14:59,192,9,140,120
2022-12-16 06:45:00,2022-12-16 06:59:59,374,17,273,180
2022-12-16 07:00:00,2022-12-16 07:14:59,669,26,489,420
2022-12-16 07:15:00,2022-12-16 07:29:59,314,13,229,180
2022-12-16 17:00:00,2022-12-16 17:14:59,406,17,297,300
2022-12-16 17:45:00,2022-12-16 17:59:59,614,24,449,420
2022-12-16 18:00:00,2022-12-16 18:14:59,1262,48,923,840
2022-12-16 18:15:00,2022-12-16 18:29:59,379,16,277,300
2022-12-16 19:15:00,2022-12-16 19:29:59,191,9,139,180
2022-12-16 19:45:00,2022-12-16 19:59:59,90,3,65,120
2022-12-16 20:15:00,2022-12-16 20:29:59,158,8,115,120
2022-12-17 03:45:00,2022-12-17 03:59:59,113,5,82,120
2022-12-17 06:30:00,2022-12-17 06:44:59,91,4,66,60
2022-12-17 06:45:00,2022-12-17 06:59:59,463,22,338,180
2022-12-17 07:00:00,2022-12-17 07:14:59,774,31,566,480
2022-12-17 07:15:00,2022-12-17 07:29:59,325,14,237,240
2022-12-17 08:00:00,2022-12-17 08:14:59,253,10,185,120
2022-12-17 08:15:00,2022-12-17 08:29:59,190,7,139,180
2022-12-17 11:15:00,2022-12-17 11:29:59,170,7,124,60
2022-12-17 11:30:00,2022-12-17 11:44:59,145,8,106,60
2022-12-17 12:00:00,2022-12-17 12:14:59,78,3,57,60
2022-12-17 16:45:00,2022-12-17 16:59:59,216,8,158,120
2022-12-17 17:00:00,2022-12-17 17:14:59,549,21,401,300
2022-12-17 17:15:00,2022-12-17 17:29:59,1371,52,1003,900
2022-12-17 17:30:00,2022-12-17 17:44:59,805,32,589,600
2022-12-17 19:45:00,2022-12-17 19:59:59,654,25,478,480
2022-12-17 20:00:00,2022-12-17 20:14:59,360,12,263,180
2022-12-17 20:15:00,2022-12-17 20:29:59,534,25,390,360
2022-12-17 20:30:00,2022-12-17 20:44:59,168,9,122,60
2022-12-17 20:45:00,2022-12-17 20:59:59,215,12,157,120
2022-12-17 21:00:00,2022-12-17 21:14:59,2,0,1,60
2022-12-18 03:00:00,2022-12-18 03:14:59,177,7,129,180
2022-12-18 12:00:00,2022-12-18 12:14:59,51,3,37,60
2022-12-18 13:15:00,2022-12-18 13:29:59,653,26,477,480
2022-12-18 13:30:00,2022-12-18 13:44:59,458,19,335,300
2022-12-18 13:45:00,2022-12-18 13:59:59,151,8,110,60
2022-12-18 14:00:00,2022-12-18 14:14:59,129,6,94,60
2022-12-18 14:15:00,2022-12-18 14:29:59,160,7,117,120
2022-12-18 14:30:00,2022-12-18 14:44:59,79,3,57,60
2022-12-18 14:45:00,2022-12-18 14:59:59,124,5,90,120
2022-12-18 15:00:00,2022-12-18 15:14:59,168,7,122,60
2022-12-18 16:45:00,2022-12-18 16:59:59,266,14,194,180
2022-12-18 17:00:00,2022-12-18 17:14:59,213,11,155,180
2022-12-18 17:15:00,2022-12-18 17:29:59,616,26,450,420
2022-12-18 17:30:00,2022-12-18 17:44:59,217,11,158,120
2022-12-18 19:45:00,2022-12-18 19:59:59,174,8,127,60
2022-12-18 20:45:00,2022-12-18 20:59:59,76,4,55,120
2022-12-19 05:30:00,2022-12-19 05:44:59,77,3,56,60
2022-12-19 07:00:00,2022-12-19 07:14:59,936,37,685,600
2022-12-19 07:15:00,2022-12-19 07:29:59,341,16,249,240
2022-12-19 10:30:00,2022-12-19 10:44:59,103,6,75,60
2022-12-19 13:15:00,2022-12-19 13:29:59,139,5,101,120
2022-12-19 14:30:00,2022-12-19 14:44:59,137,8,100,60
2022-12-19 17:00:00,2022-12-19 17:14:59,266,11,194,120
2022-12-19 17:15:00,2022-12-19 17:29:59,500,19,365,300
2022-12-19 17:30:00,2022-12-19 17:44:59,517,21,378,420
2022-12-19 20:30:00,2022-12-19 20:44:59,115,7,84,60
2022-12-19 20:45:00,2022-12-19 20:59:59,276,14,202,240
2022-12-19 23:30:00,2022-12-19 23:44:59,127,6,92,60
2022-12-20 06:45:00,2022-12-20 06:59:59,256,11,187,180
2022-12-20 07:00:00,2022-12-20 07:14:59,748,31,547,480
2022-12-20 07:15:00,2022-12-20 07:29:59,338,16,247,180
2022-12-20 08:15:00,2022-12-20 08:29:59,76,3,55,60
2022-12-20 08:30:00,2022-12-20 08:44:59,178,8,130,180
2022-12-20 09:45:00,2022-12-20 09:59:59,46,2,33,60
2022-12-20 13:45:00,2022-12-20 13:59:59,134,6,98,120
2022-12-20 17:00:00,2022-12-20 17:14:59,399,17,292,300
2022-12-20 18:00:00,2022-12-20 18:14:59,666,27,487,480
2022-12-20 18:15:00,2022-12-20 18:29:59,587,24,429,300
2022-12-20 18:30:00,2022-12-20 18:44:59,302,13,221,180
2022-12-20 19:00:00,2022-12-20 19:14:59,240,11,175,180
2022-12-20 19:15:00,2022-12-20 19:29:59,132,6,96,120
2022-12-20 22:00:00,2022-12-20 22:14:59,158,7,115,120
2022-12-21 07:00:00,2022-12-21 07:14:59,714,30,522,540
2022-12-21 07:15:00,2022-12-21 07:29:59,301,14,220,180
2022-12-21 12:00:00,2022-12-21 12:14:59,88,4,64,60
2022-12-21 13:15:00,2022-12-21 13:29:59,62,2,45,120
2022-12-21 17:00:00,2022-12-21 17:14:59,504,20,368,300
2022-12-21 19:00:00,2022-12-21 19:14:59,120,6,87,60
2022-12-21 19:15:00,2022-12-21 19:29:59,1197,47,876,840
2022-12-21 19:30:00,2022-12-21 19:44:59,266,15,194,180
2022-12-21 19:45:00,2022-12-21 19:59:59,284,15,207,120
2022-12-21 20:00:00,2022-12-21 20:14:59,126,7,92,60
2022-12-21 21:00:00,2022-12-21 21:14:59,910,37,666,780
2022-12-21 21:15:00,2022-12-21 21:29:59,551,23,403,480
2022-12-22 04:15:00,2022-12-22 04:29:59,175,10,128,60
2022-12-22 06:45:00,2022-12-22 06:59:59,205,10,150,120
2022-12-22 07:00:00,2022-12-22 07:14:59,631,25,461,420
2022-12-22 07:15:00,2022-12-22 07:29:59,874,35,639,540
2022-12-22 07:30:00,2022-12-22 07:44:59,134,7,98,120
2022-12-22 07:45:00,2022-12-22 07:59:59,204,9,149,120
2022-12-22 08:30:00,2022-12-22 08:44:59,104,4,76,60
2022-12-22 11:00:00,2022-12-22 11:14:59,131,6,95,60
